hotelId,hotelName,star,reviewScore,reviewScoreText,reviewCount,cityId,cityName,districtId,districtName,latitude,longitude,nearbyLandmark,minPrice,avgPrice,originalPrice,currency,roomsLeft,lastBookedText,buttonContent,isSoldOut,hotelType
23501694,Phương Thùy Hotel(Phuong Thuy Hotel),2,6.6,,17,301,TP. Hồ Chí Minh,,,10.860692,106.723602,Gần Công Viên Nhạc Nước Van Phuc City,,,,VND,,,Xem Phòng Trống,No,NORMAL
123351008,Diamond Island - Mekong Retreat Apartment(Diamond Island - Mekong Retreat Apartment),4,9.9,Nổi Bật,10,301,TP. Hồ Chí Minh,,,10.778821,106.746667,Gần Ga Tàu Điện Ngầm Thảo Điền,,,,VND,,,Xem Phòng Trống,No,NORMAL
114783687,"Kin Wander Tân Phong, The Moonage(Kin Wander Tan Phong, The Moonage)",3,8.9,Rất Tốt,8,301,TP. Hồ Chí Minh,,,10.737302,106.7049,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
713651,Somerset Chancellor Court TP. Hồ Chí Minh(Somerset Chancellor Court),5,8.9,Rất Tốt,163,301,TP. Hồ Chí Minh,,,10.784143,106.699465,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
993286,Khách sạn A&Em Art Hotel(A&EM Art Hotel),4,8.4,Rất Tốt,189,301,TP. Hồ Chí Minh,,,10.771757,106.695093,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
121781241,THE STAR HOTEL 2(THE STAR HOTEL 2),3,8.3,Rất Tốt,2,301,TP. Hồ Chí Minh,,,10.731404,106.707906,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
98394107,SV Boutique Resort(SV Boutique Resort),4,8.7,Rất Tốt,39,7529,Vũng Tàu,,,10.330235,107.077382,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
2847096,Khách sạn & Căn hộ dịch vụ Cityview thành phố Hồ Chí Minh(Cityview Serviced Apartment & Hotel Ho Chi Minh City),3,9.4,Đáng Kinh Ngạc,42,301,TP. Hồ Chí Minh,,,10.78504,106.699432,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
68074789,MEANDER Saigon(MEANDER Saigon),2,9.5,Đáng Kinh Ngạc,326,301,TP. Hồ Chí Minh,,,10.782483,106.705262,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
713519,Khách sạn IMPERIAL Vũng Tàu(The IMPERIAL Vung Tau Hotel),5,8.6,Rất Tốt,212,7529,Vũng Tàu,,,10.343964,107.094963,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
10156017,Khách sạn Maison De Camille(Maison De Camille Boutique Hotel),4,8.6,Rất Tốt,105,301,TP. Hồ Chí Minh,,,10.797221,106.705415,Gần Phố Nhật Sài Gòn | Hàng Xanh,,,,VND,,,Xem Phòng Trống,No,NORMAL
23878247,Khách sạn Golda(Golda Hotel),3,7.1,,58,301,TP. Hồ Chí Minh,,,10.756487,106.658091,Gần Chợ Lớn,,,,VND,,,Xem Phòng Trống,No,NORMAL
1739956,Khách sạn Sofitel Saigon Plaza(Sofitel Saigon Plaza),5,9.0,Tuyệt Vời,135,301,TP. Hồ Chí Minh,,,10.784077,106.702569,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
993297,Khách sạn Happy Life(Happy Life Hotel District 7 Gan Secc),3,7.5,,50,301,TP. Hồ Chí Minh,,,10.738098,106.730121,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
124429386,Luxury Lake and River Landmark 81 & Vinhomes(Luxury Lake and River Landmark 81 & Vinhomes),4,9.4,Đáng Kinh Ngạc,182,301,TP. Hồ Chí Minh,,,10.795112,106.722096,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
119994904,City Garden Suites - Panorama Penthouse(City Garden Suites - Panorama Penthouse),3,9.5,Đáng Kinh Ngạc,1,301,TP. Hồ Chí Minh,,,10.794048,106.711654,Gần Phố Nhật Sài Gòn | Hàng Xanh,,,,VND,,,Xem Phòng Trống,No,NORMAL
22132733,Khách Sạn Tường Vi Corner(Tuong Vi Corner Hotel),3,8.4,Rất Tốt,20,301,TP. Hồ Chí Minh,,,10.772595,106.669963,Gần Trung Tâm Thương Mại Vạn Hạnh,,,,VND,,,Xem Phòng Trống,No,NORMAL
115478429,GOLDEN SUN 3 APARTMENTS(GOLDEN SUN 3 APARTMENTS),2,7.8,Tốt,24,301,TP. Hồ Chí Minh,,,10.732788,106.707881,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
1739584,Khách sạn EMM Saigon(EMM Hotel Saigon),3,9.3,Tuyệt Vời,104,301,TP. Hồ Chí Minh,,,10.784842,106.690687,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
106192111,M Village Hotel Tôn Thất Đạm(M Village Hotel Ton That Dam),4,8.8,Rất Tốt,372,301,TP. Hồ Chí Minh,,,10.772435,106.702529,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
132341546,Căn hộ The Sóng Vũng Tàu(The Song Condotel Vung Tau),4,9.3,Tuyệt Vời,5,7529,Vũng Tàu,,,10.35001,107.096172,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
122473380,Me Saigon Boutique Hotel(Me Saigon Boutique Hotel),4,8.7,Rất Tốt,66,301,TP. Hồ Chí Minh,,,10.771899,106.695361,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
130334195,Bien Sao Hotel Duong Quang Ham(Bien Sao Hotel Duong Quang Ham),3,6.1,,2,301,TP. Hồ Chí Minh,,,10.83162,106.686902,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,,,,VND,,,Xem Phòng Trống,No,NORMAL
128805475,M Village Hotel Nguyễn Du(M Village Hotel Nguyen Du),4,9.3,Tuyệt Vời,205,301,TP. Hồ Chí Minh,,,10.77243,106.69302,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
22816804,Khách sạn Happy Life Grand & Sky Bar(Happy Life Grand Hotel & Sky Bar),4,8.4,Rất Tốt,169,301,TP. Hồ Chí Minh,,,10.769196,106.697646,Gần Chợ Bến Thành,,,,VND,,,Xem Phòng Trống,No,NORMAL
128723179,Golden Sun Hotel Apartments 5(Golden Sun Hotel Apartments 5),3,3.0,,3,301,TP. Hồ Chí Minh,,,10.772267,106.756841,"Cách trung tâm 6,6km",,,,VND,,,Xem Phòng Trống,No,NORMAL
108791668,Signature by M Village Hai Bà Trưng(Signature by M Village Hai Ba Trung),4,9.1,Tuyệt Vời,132,301,TP. Hồ Chí Minh,,,10.778079,106.703751,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
130842636,Căn hộ The Sóng - ViVi Home(THE SÓNG APARTMENT - ViVi Home),3,9.6,Đáng Kinh Ngạc,16,7529,Vũng Tàu,,,10.350025,107.095862,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
713755,Kin Hotel Ly Tu Trong(Kin Hotel Ly Tu Trong),4,9.4,Đáng Kinh Ngạc,186,301,TP. Hồ Chí Minh,,,10.773577,106.696776,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
124513823,StayX Condotel(StayX Condotel),4,9.2,Tuyệt Vời,17,301,TP. Hồ Chí Minh,,,10.725945,106.728845,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
129462772,"JW Marriott Hotel & Suites Saigon, The Apartments(JW Marriott Hotel & Suites Saigon, The Apartments)",5,9.3,Tuyệt Vời,35,301,TP. Hồ Chí Minh,,,10.781473,106.70138,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
5708393,SILA Urban Living(SILA Urban Living),4,8.5,Rất Tốt,123,301,TP. Hồ Chí Minh,,,10.781019,106.690461,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
1314801,Villa Sông Saigon(Villa Song Saigon),4,8.9,Rất Tốt,44,301,TP. Hồ Chí Minh,,,10.815743,106.733912,Gần Ga Tàu Điện Ngầm An Phú | Thảo Điền,,,,VND,,,Xem Phòng Trống,No,NORMAL
758733,Khách sạn Bát Đạt(Bat Dat Hotel),3,7.9,Tốt,46,301,TP. Hồ Chí Minh,,,10.752413,106.665055,Gần Chợ Lớn,,,,VND,,,Xem Phòng Trống,No,NORMAL
128162322,Phú Gia Luxury(Phú Gia Luxury),2,7.8,Tốt,5,301,TP. Hồ Chí Minh,,,10.740435,106.710046,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
117494859,M Village Hotel Hai Bà Trưng(M Village Hotel Hai Ba Trung),4,9.0,Tuyệt Vời,102,301,TP. Hồ Chí Minh,,,10.786458,106.694556,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
123286431,THÀNH PHỐ MỚI HOTEL(XinChen Hotel),3,8.8,Rất Tốt,30,77127,Thủ Dầu Một,,,11.041388,106.689595,"Gần SORA gardens II, Thủ Dầu Một",,,,VND,,,Xem Phòng Trống,No,NORMAL
47508138,"Chung cư 150 m² 3 phòng ngủ, 3 phòng tắm riêng ở Thắng Tam(AnNam Home)",4,8.4,Rất Tốt,,7529,Vũng Tàu,,,10.35143,107.10133,"Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
115803943,Khu nghỉ dưỡng Emerald Hồ Tràm(Emerald Ho Tram Resort),4,8.6,Rất Tốt,45,681904,Phước Thuận,,,10.471146,107.39821,Phước Thuận,,,,VND,,,Xem Phòng Trống,No,NORMAL
129896627,Luxury Landmark 81 Urban Apartment(Luxury Landmark 81 Urban Apartment),3,9.3,Tuyệt Vời,230,301,TP. Hồ Chí Minh,,,10.79531,106.72202,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
43095941,SAZI AMILA Nguyen Hue Hotel - Free Banh Mi(SAZI AMILA Nguyen Hue Hotel - Free Banh Mi),2,7.8,Tốt,51,301,TP. Hồ Chí Minh,,,10.772308,106.702197,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
115481673,Lumiere Riverside by Aura Luxury(Lumiere Riverside by Aura Luxury),5,9.3,Tuyệt Vời,11,301,TP. Hồ Chí Minh,,,10.804058,106.748293,Gần Ga Tàu Điện Ngầm An Phú | An Phú,,,,VND,,,Xem Phòng Trống,No,NORMAL
713845,Khách sạn Bon Ami (Khách sạn Thiên Xuân)(Bon Ami Hotel),3,8.1,Rất Tốt,124,301,TP. Hồ Chí Minh,,,10.77401,106.698627,Gần Phố Nhật Sài Gòn | Khu chợ Bến Thành,,,,VND,,,Xem Phòng Trống,No,NORMAL
10579465,The Manor 2 Luxury Apartment Free Roof Top Pool(The Manor 2 Luxury Apartment Free Roof Top Pool),4,8.7,Rất Tốt,1,301,TP. Hồ Chí Minh,,,10.793529,106.717544,Gần Landmark 81 Sky View Observatory | Hàng Xanh,,,,VND,,,Xem Phòng Trống,No,NORMAL
121743669,OLIU'S HOMESTAY - Căn hộ The Sóng Vũng Tàu(OLIU'S HOMESTAY - The Song Apartment Vung Tau with free pool),3,9.5,Đáng Kinh Ngạc,54,7529,Vũng Tàu,,,10.350043,107.095824,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
2564385,Căn hộ dịch vụ Lancaster Hồ Chí Minh Official(Lancaster Ho Chi Minh Serviced Apartment Official),4,8.4,Rất Tốt,43,301,TP. Hồ Chí Minh,,,10.78066,106.704628,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
23646763,Khách sạn và Căn hộ DIC Star Landmark(Dic Star Landmark),4,8.9,Rất Tốt,43,7529,Vũng Tàu,,,10.349647,107.094617,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
101497773,Hoang Phi Saigon Hotel - Vintage(Hoang Phi Saigon Hotel - Vintage),3,8.3,Rất Tốt,55,301,TP. Hồ Chí Minh,,,10.767581,106.690837,Gần Phạm Ngũ Lão | Khu Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
117513483,THE LUMIÈRE RIVERSIDE LUXURY SUITE(THE LUMIERE RIVERSIDE LUXURY SUITE),4,8.1,Rất Tốt,66,301,TP. Hồ Chí Minh,,,10.80364,106.7486,Gần Ga Tàu Điện Ngầm An Phú | An Phú,,,,VND,,,Xem Phòng Trống,No,NORMAL
35913091,Khách sạn Mai House Saigon(Mai House Saigon Hotel),5,9.5,Đáng Kinh Ngạc,745,301,TP. Hồ Chí Minh,,,10.782241,106.691871,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
113996678,Hato Saigon Hotel & Rooftop(Hato Saigon Boutique Hotel & Rooftop),4,8.7,Rất Tốt,123,301,TP. Hồ Chí Minh,,,10.772155,106.702711,Gần Phố Nhật Sài Gòn | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
120443123,Ruby Star Hotel Nam Quốc Cang(Ruby Star Hotel Nam Quoc Cang),2,7.8,Tốt,25,301,TP. Hồ Chí Minh,,,10.768086,106.687585,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
713571,Petro House Vung Tau (Block B)(Petro House Vung Tau (Block B)),3,8.2,Rất Tốt,37,7529,Vũng Tàu,,,10.34968,107.07497,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
94168941,Kim Minh Boutique(Kim Minh Boutique),3,8.8,Rất Tốt,20,7529,Vũng Tàu,,,10.34893,107.075704,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
106229929,Dai Nam Boutique Hotel(Dai Nam Boutique Hotel),4,8.1,Rất Tốt,273,301,TP. Hồ Chí Minh,,,10.768547,106.696122,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
109775318,Express by M Village Nguyễn Du(Express by M Village Nguyen Du),3,8.9,Rất Tốt,96,301,TP. Hồ Chí Minh,,,10.772273,106.692907,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
128147484,Landmark Plus Center Suite - Vinhomes Central Park(Landmark Plus Center Suite),4,8.5,Rất Tốt,13,301,TP. Hồ Chí Minh,,,10.79555,106.72105,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
114762813,KIN WANDER TRUNG SƠN(KIN WANDER TRUNG SON),3,8.3,Rất Tốt,14,301,TP. Hồ Chí Minh,,,10.729466,106.689121,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
128666857,Siris Mia Residence - Self Check In(Siris Mia Residence - Self Check In),2,8.7,Rất Tốt,27,301,TP. Hồ Chí Minh,,,10.733883,106.707627,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
108657370,M City Hotel Saigon(M City Hotel Saigon),4,8.9,Rất Tốt,451,301,TP. Hồ Chí Minh,,,10.771456,106.694442,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
120262796,Urban Zen Saigon - Celadon Aeon Mall(Urban Zen Saigon - Celadon Aeon Mall),3,8.0,Rất Tốt,10,301,TP. Hồ Chí Minh,,,10.802326,106.614942,"Gần Hoa Nắng Spa, 958/37 Âu cơ, phường 14, Tân Bình, Thành phố Hồ Chí Minh",,,,VND,,,Xem Phòng Trống,No,NORMAL
117683494,Lena Condotel(Lena Condotel),3,8.7,Rất Tốt,44,301,TP. Hồ Chí Minh,,,10.731489,106.718599,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
124510228,ZENITY Saigon District 1(ZENITY Saigon District 1),4,8.4,Rất Tốt,27,301,TP. Hồ Chí Minh,,,10.755753,106.688019,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
108682926,Ixora Hồ Tràm By Fusion(Ixora Ho Tram by Fusion),5,9.2,Tuyệt Vời,80,681904,Phước Thuận,,,10.488706,107.456959,"Gần Hồ Tràm, Phước Thuận",,,,VND,,,Xem Phòng Trống,No,NORMAL
120235932,Ha Do Centrosa - Luxury Central Point(Ha Đo Centrosa - Luxury Central Point),4,8.5,Rất Tốt,15,301,TP. Hồ Chí Minh,,,10.775904,106.678795,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
105750765,LA OPERA SAIGON HOTEL(La Opera Saigon Hotel),3,8.4,Rất Tốt,98,301,TP. Hồ Chí Minh,,,10.780886,106.706177,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
132619665,Luxury Landmark 81 Urban Vinhomes Riverside(Luxury Landmark 81 Urban Vinhomes Riverside),3,8.7,Rất Tốt,35,301,TP. Hồ Chí Minh,,,10.79508,106.722085,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
128652750,THE STAR HOTEL(THE STAR HOTEL),2,8.6,Rất Tốt,7,301,TP. Hồ Chí Minh,,,10.731404,106.707906,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
16052500,"The Bach Suites Saigon(Bach Suites Saigon, a Member of Design Hotels)",4,8.6,Rất Tốt,179,301,TP. Hồ Chí Minh,,,10.78256,106.696754,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
102648291,Cozrum Homes - Autumn House(Cozrum Homes - Autumn House),3,7.6,Tốt,22,301,TP. Hồ Chí Minh,,,10.798408,106.699713,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
713670,Khách sạn Lotus Saigon(Lotus Saigon Hotel),4,7.9,Tốt,250,301,TP. Hồ Chí Minh,,,10.777013,106.683422,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
713933,Kin Hotel Thi Sách(Kin Hotel Thi Sach),4,9.1,Tuyệt Vời,461,301,TP. Hồ Chí Minh,,,10.777745,106.70482,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
35090350,Emerald Central(Emerald Central),3,7.6,Tốt,62,301,TP. Hồ Chí Minh,,,10.789498,106.686899,Gần Nhà Thờ Giáo Xứ Tân Định,,,,VND,,,Xem Phòng Trống,No,NORMAL
129077241,Luxury Landmark 81 & Vinhomes Urban Royal River City(Luxury Landmark 81 & Vinhomes Urban Royal River City),2,9.6,Đáng Kinh Ngạc,208,301,TP. Hồ Chí Minh,,,10.79531,106.72202,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
131563005,Midtown Premium Apartments(Midtown Premium Apartments),3,10.0,Nổi Bật,1,301,TP. Hồ Chí Minh,,,10.726532,106.728563,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
132042207,Diamond Suite Star Hill Apartment(Diamond Suite Star Hill Apartment),4,8.0,Rất Tốt,1,301,TP. Hồ Chí Minh,,,10.729007,106.725105,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
127645343,Collection O District 10 Near Van Hanh Hospital Formerly Lan Rung Hotel(Collection O District 10 Near Van Hanh Hospital Formerly Lan Rung Hotel),3,6.7,,27,301,TP. Hồ Chí Minh,,,10.772344,106.672021,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
127891030,Phú Gia Hotel 2160 Huỳnh Tấn Phát(Phu Gia Hotel 2160 Huynh Tan Phat),2,,,,301,TP. Hồ Chí Minh,,,10.686277,106.743725,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
99889565,Khách sạn Edoya Phú Mỹ Hưng(Edoya Hotel Phu My Hung),3,7.7,Tốt,36,301,TP. Hồ Chí Minh,,,10.732136,106.708961,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
703823,Khách Sạn ACE(Ace Hotel Ho Chi Minh City),3,7.5,,103,301,TP. Hồ Chí Minh,,,10.769147,106.690365,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
122124039,SECC Scenic Valley Distrist 7(SECC Scenic Valley Distrist 7),3,8.1,Rất Tốt,12,301,TP. Hồ Chí Minh,,,10.731391,106.717103,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
97715106,Khách sạn Ailen Garden II(Ailen Garden 2 Hotel),2,7.9,Tốt,42,301,TP. Hồ Chí Minh,,,10.767265,106.691013,Gần Phạm Ngũ Lão | Khu Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
2125628,Somerset Hồ Chí Minh City(Somerset Ho Chi Minh City),5,9.0,Tuyệt Vời,348,301,TP. Hồ Chí Minh,,,10.789861,106.703128,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
97459361,Hotel DMelin(Hotel DMelin),4,8.2,Rất Tốt,46,7529,Vũng Tàu,,,10.341968,107.076162,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
19551830,Khách sạn Lotte Saigon(Lotte Hotel Saigon),5,9.3,Tuyệt Vời,69,301,TP. Hồ Chí Minh,,,10.778629,106.706834,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
16050371,"Nhà Go Sweet - Khu dân cư Rivergate(GreenLine Service Aparts - Luxious, Heart of city)",3,3.2,,23,301,TP. Hồ Chí Minh,,,10.761671,106.697506,Gần Phạm Ngũ Lão | Ven sông Bạch Đằng,,,,VND,,,Xem Phòng Trống,No,NORMAL
124546601,SOHO Luxe Central Saigon(SOHO Luxe Central Saigon),4,8.5,Rất Tốt,31,301,TP. Hồ Chí Minh,,,10.763622,106.694456,Gần Phố đi bộ Bùi Viện,,,,VND,,,Xem Phòng Trống,No,NORMAL
130291209,The Sóng Vũng Tàu - Hồng Hạnh Apartments(The Song Vung Tau - Hong Hanh Apartments),3,10.0,Nổi Bật,1,7529,Vũng Tàu,,,10.350025,107.095862,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
11328213,CĂN HỘ SAM ROYAL(Sam Royal Apartment),4,8.2,Rất Tốt,28,301,TP. Hồ Chí Minh,,,10.77451,106.696403,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
121755712,Homestay View biển Bãi Sau - Sea View Thủy Homestay(Sea View Thuy Homestay),2,8.1,Rất Tốt,,7529,Vũng Tàu,,,10.330319,107.088076,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
2550568,Ho Tram Beach Boutique Resort & Spa(Ho Tram Beach Boutique Resort & Spa),4,9.5,Đáng Kinh Ngạc,79,681904,Phước Thuận,,,10.470438,107.400938,"Gần Hồ Tràm, Phước Thuận",,,,VND,,,Xem Phòng Trống,No,NORMAL
38938411,The Solith Hotel Managed by Nicecy(The Solith Hotel Managed by Nicecy),3,8.5,Rất Tốt,293,301,TP. Hồ Chí Minh,,,10.78173,106.70549,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
23780170,Khách sạn Vias Vũng Tàu(Vias Hotel Vung Tau),5,9.0,Tuyệt Vời,198,7529,Vũng Tàu,,,10.352433,107.101442,"Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
132008756,Khách sạn Bin Bin 17 - Gần GS Metro City(Bin Bin Hotel 17 - Near GS Metro City),2,,,,301,TP. Hồ Chí Minh,,,10.705801,106.707828,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
3735622,Khách sạn Pullman Vũng Tàu(Pullman Vung Tau),5,8.9,Rất Tốt,150,7529,Vũng Tàu,,,10.348162,107.094461,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
2637837,Hôtel des Arts Saigon - MGallery Collection(Hotel des Arts Saigon Mgallery Collection),5,9.5,Đáng Kinh Ngạc,160,301,TP. Hồ Chí Minh,,,10.782369,106.697302,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
124672265,SECC Luxe District 7(SECC Luxe District 7),4,9.1,Tuyệt Vời,9,301,TP. Hồ Chí Minh,,,10.72894,106.723852,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
1314815,Khách sạn A&A Toronto(A&A Toronto Hotel),2,7.5,,22,301,TP. Hồ Chí Minh,,,10.771973,106.696207,Gần Phạm Ngũ Lão | Khu chợ Bến Thành,,,,VND,,,Xem Phòng Trống,No,NORMAL
713563,Khách sạn Rex Vũng Tàu(Rex Hotel Vung Tau),3,8.7,Rất Tốt,47,7529,Vũng Tàu,,,10.34877,107.07281,"Gần Tượng đài Chúa Kitô | Phường 1, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
